model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,D,C,False,7.131487757025752,150.4286039990504,70755,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,C,False,11.190961146960035,256.3116749967961,100669,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,16.051522201974876,240.76080414108583,126960,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,14.085659603006206,132.98894737170204,120579,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,13.145840871031396,135.70506201085217,110526,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,C,A,False,14.953059596999083,242.71844660194174,125380,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,15.84165216900874,241.54589371980677,125404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,C,A,False,15.212053311988711,243.93218685205514,122022,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,f16,f16,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,A,B,False,15.527959777973592,131.1291345374676,123670,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,D,A,False,2.6361758750281297,138.09606523312883,35925,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,A,A,True,2.13531481201062,143.865970864893,30616,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,1.4207900449982844,154.17303031909,21324,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,D,A,False,1.993525600002613,144.74578456173126,29889,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,4.792602097033523,121.29091436292894,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,A,C,False,1.6847677049809135,151.37467123313593,23865,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,B,B,True,2.731535592,137.16891923751228,37720,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,A,C,False,1.2388548969756812,157.90246315506394,18027,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.688947496993933,253.19660716546397,37886,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,0.9349495689966716,172.68174753928508,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,12.941325189021882,91.65808541224159,111553,98
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,C,D,False,2.040917370992247,149.12540281334392,25945,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,A,A,True,1.7549189489800483,148.68074874695816,26216,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,C,C,True,1.3410744149587117,155.26443474041727,20238,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,C,D,False,1.0193038060097024,292.6972047416947,15746,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,8.512227946019266,104.0394959936666,84840,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,B,C,False,2.5828298829728737,259.16807049371516,34109,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,A,D,False,0.8452312749577686,160.84564598375962,12283,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.1190133910276927,158.17055976313958,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,D,B,False,0.836032218998298,163.61418782908763,13004,33
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,B,B,True,2.075039557996206,143.35311905028558,30939,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,C,A,False,1.6874125059694052,150.02097949635143,25165,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,A,C,False,3.117637977004051,247.15768660405337,41850,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,B,C,False,1.4031096330145374,155.32378334759156,20328,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,C,D,False,1.2590226040338166,156.15221425059747,19352,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.072191771003418,102.32288947049503,88493,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,D,B,False,4.62866337999003,123.94897562950102,53600,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,C,C,True,1.112176453054417,159.46400162453952,15389,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,1.889939888031222,145.87975177648488,28604,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,A,D,False,5.727835986006539,116.27727406099288,64801,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,A,B,False,1.749380479042884,151.13302539979406,24015,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,C,B,False,2.039223323983606,144.8168575873285,29987,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,D,C,False,3.8788040979998186,237.13540431586438,48723,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,?,C,False,2.0407538000144996,155.48472362590377,29208,12
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,D,B,False,1.2046721739461645,157.18018743737352,18169,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,A,D,False,8.383748632972129,104.54962390723182,83652,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725db01bb02136c067d847f,Long In-context Learning,Many-shot learning,hard,medium,A,A,True,12.496050195011776,175.0700280112045,107588,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6719167dbb02136c067d4025,Long-dialogue History Understanding,Dialogue history QA,easy,medium,?,A,False,11.07480573101202,112.8625710093676,98097,6
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f3cca6821e116aacb2ef7c,Multi-Document QA,Governmental,easy,medium,D,B,False,12.09421500004828,94.61982788061935,104571,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,10.43989373196382,98.64555035354411,94962,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,670493d4bb02136c067cdcd9,Single-Document QA,Literary,easy,medium,D,B,False,3.3651353910099715,134.5790522529051,41245,78
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f2c44e821e116aacb2b826,Multi-Document QA,Academic,hard,medium,B,C,False,15.110341703984886,87.39909842367533,121875,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,67246903bb02136c067d74f2,Single-Document QA,Event ordering,easy,medium,C,A,False,16.05488231399795,161.8384851917786,127209,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,13.545306492014788,171.4383679067375,112043,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8d4b3bb02136c067c45c2,Single-Document QA,Financial,hard,medium,D,B,False,10.772735168982763,96.94714941297744,99160,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,670397b5bb02136c067ccec6,Single-Document QA,Literary,easy,medium,C,B,False,4.274262345978059,236.3786786431864,49801,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ebdfb65a08c7b9b35e140a,Single-Document QA,Academic,hard,medium,B,C,False,11.673113455006387,95.09114263151365,103198,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f52d48821e116aacb32cf4,Single-Document QA,Literary,hard,medium,C,A,False,16.74366827000631,84.83281969712033,129312,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f8c783bb02136c067c44b8,Multi-Document QA,Financial,hard,medium,B,B,True,7.549343296966981,109.72300085549652,74887,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6719ef50bb02136c067d4911,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,C,False,11.016930548998062,182.83206874485785,98640,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66efaf70821e116aacb234bd,Multi-Document QA,Multi-news,hard,medium,A,D,False,8.061823886004277,199.6007984031936,79581,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fa700bbb02136c067c6c06,Code Repository Understanding,Code repo QA,easy,medium,A,C,False,15.664692891004961,86.67559154398346,124400,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,67189156bb02136c067d3b8d,Long-dialogue History Understanding,Dialogue history QA,hard,medium,D,B,False,11.34996671101544,181.62005085361423,99524,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,C,D,False,13.067961728025693,174.06440382941688,110008,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725dcb2bb02136c067d85b7,Long In-context Learning,Many-shot learning,hard,medium,A,A,True,11.22017072798917,182.56503879507073,99207,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ecfdbd821e116aacb1e3f7,Single-Document QA,Literary,hard,medium,B,C,False,13.27569515700452,110.09820760118025,111278,5
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,67192057bb02136c067d41b4,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,10.547030246001668,183.77285674905818,97568,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f4ce9e821e116aacb31731,Multi-Document QA,Governmental,easy,medium,A,B,False,4.802351666963659,120.80999325162927,57889,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,B,D,False,4.809036246035248,121.92252775880677,56078,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725d977bb02136c067d8373,Long In-context Learning,Many-shot learning,easy,medium,C,A,False,16.158400076034013,160.88810232483308,128277,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,10.89991816302063,181.8181818181818,99123,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,12.077970261976589,97.39639944990513,104666,25
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f28ede821e116aacb29a27,Multi-Document QA,Academic,hard,medium,B,B,True,13.575884312973358,91.05362560598677,112809,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fc05b6bb02136c067c88e4,Multi-Document QA,Academic,hard,medium,D,A,False,7.451934225973673,204.62451401677922,75038,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,13.327560408040881,172.51789873199345,112037,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fe81dcbb02136c067ca2de,Multi-Document QA,Legal,hard,medium,D,C,False,5.030141853028908,122.19057147002893,55845,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,11.01276923000114,96.51992872606513,100718,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,C,C,True,10.144279385043774,99.68862879848722,93011,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,A,C,False,12.797269475995563,92.71244005380218,108897,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f97d7fbb02136c067c56b2,Multi-Document QA,Financial,hard,medium,C,A,False,4.999223885009997,121.87585991512489,55983,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f535c5821e116aacb33168,Multi-Document QA,Governmental,hard,medium,C,B,False,15.102860115992371,87.29800401298013,122050,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,B,A,False,9.881438879005145,99.66689455086826,93625,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,14.861294680042192,165.23463317911435,119532,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,16.246264664980117,162.46953696181964,126189,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,D,C,False,6.932583688001614,209.8415696149407,70755,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,B,C,False,11.304990342003293,181.65304268846504,100669,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,16.31404238002142,161.537840239076,126960,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,14.612731187022291,87.98925981097433,120579,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,13.191225812013727,91.80082376895453,110526,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,C,A,False,15.535997236031108,162.69421622061336,125380,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,16.035793037968688,163.01247045398972,125404,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,C,A,False,15.387089716969058,164.54134101192926,122022,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,q8_0,q8_0,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,A,B,False,15.676225491974037,86.9097605092912,123670,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,C,A,False,2.691625292005483,120.35550005829718,35925,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,D,A,False,2.1448472200427204,124.94997120293631,30616,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,1.4195760119473562,246.76125848241824,21324,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,B,A,False,2.012946736998856,232.26106143305074,29889,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,A,A,True,4.870242135017179,105.95202028981188,57130,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,A,C,False,1.669461429992225,131.89363190754256,23865,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,B,B,True,2.765572041971609,119.37080395303879,37720,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,A,C,False,1.2292457440053113,139.29274110702906,18027,48
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,C,C,True,2.7319045120384544,220.89684117517118,37886,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,A,B,False,0.9167139739729464,152.1792062332603,13335,10
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,D,B,False,13.175611428974662,80.76531012310829,111553,103
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,C,D,False,1.9810750719625503,238.3506137528304,25945,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,A,A,True,1.7700156850041822,129.18840412958806,26216,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,C,C,True,1.344993895967491,135.69197074565918,20238,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,C,D,False,1.022792331990786,139.98020592400607,15746,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,8.66095229901839,91.28304018165325,84840,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,B,C,False,2.5491268089972436,225.83559168925024,34109,2
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,A,D,False,0.8345552749815397,141.56582866331996,12283,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,C,C,True,1.1310237989528105,138.90818169190166,17774,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,D,B,False,0.8368360939784907,144.02241512497218,13004,33
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,B,B,True,2.109427126997616,124.74174560480257,30939,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,C,A,False,1.6957444830331951,130.20171093185772,25165,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,A,C,False,3.1822974599781446,116.20285386946426,41850,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,D,C,False,1.381921524007339,135.5830228870498,20328,128
unsloth/gemma-4-E4B-it-GGUF,Q8_0,turbo4,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,C,D,False,1.2627580059925094,136.4022416855907,19352,128
